npi,name,phone,address,city,state,zip,taxonomy,provider_type,website,search_query
1174608160,The Suchowiecky Center,7137920077,7505 FANNIN ST STE 350 THE SUCHOWIECKY CENTER,Houston,TX,770541954,"Psychiatry & Neurology, Psychiatry",Organization,,"""The Suchowiecky Center"" Houston TX mental health practice"
1497776017,Tmh Physician Organization,7134413800,6560 FANNIN ST SUITE 900,Houston,TX,770302761,Neurological Surgery,Organization,,"""Tmh Physician Organization"" Houston TX mental health practice"
1154892230,Tms Neurohealth Texas,8559404867,4009 BANISTER LN STE 360,Austin,TX,787048082,"Psychiatry & Neurology, Psychiatry",Organization,,"""Tms Neurohealth Texas"" Austin TX mental health practice"
1245754902,Tony A Pham,7133763459,1315 ST JOSEPH PKWY STE 1307,Houston,TX,770028236,"Psychiatry & Neurology, Psychiatry",Organization,https://tonyphammd.com/,"""Tony A Pham"" Houston TX mental health practice"
1083490882,Tranquilliem Health,6468272999,1919 TAYLOR ST STE F,Houston,TX,770073973,"Psychiatry & Neurology, Psychiatry",Organization,https://tranquilliemhealth.com/,"""Tranquilliem Health"" Houston TX mental health practice"
1811170368,Tzu Chiau Lu,7138689177,427 W 20TH ST STE 212,Houston,TX,770082400,"Psychiatry & Neurology, Psychiatry",Organization,,"""Tzu Chiau Lu"" Houston TX mental health practice"
1114689320,Uh Health,7137439682,"4349 MARTIN LUTHER KING BLVD HEALTH 2 BUILDING, SUITE 1001E",Houston,TX,772043074,Family Medicine,Organization,,"""Uh Health"" Houston TX mental health practice"
1073597548,University Of Texas Health Science Center At Houston,7137415000,2800 S MACGREGOR WAY,Houston,TX,770211032,"Psychiatry & Neurology, Psychiatry",Organization,,"""University Of Texas Health Science Center At Houston"" Houston TX mental health practice"
1770739088,University Of Texas Health Science Center At Houston,7137415000,2800 S MACGREGOR WAY,Houston,TX,770211032,"Psychiatry & Neurology, Psychiatry",Organization,,"""University Of Texas Health Science Center At Houston"" Houston TX mental health practice"
1144393802,University Of Texas Medical Branch Austin Initiatives At Utmb,4097722222,313 E 12TH ST,Austin,TX,787011954,Internal Medicine,Organization,,"""University Of Texas Medical Branch Austin Initiatives At Utmb"" Austin TX mental health practice"
1518263813,University Of Texas System Medical Foundation,7134862700,1941 EAST RD,Houston,TX,770546010,"Psychiatry & Neurology, Psychiatry",Organization,,"""University Of Texas System Medical Foundation"" Houston TX mental health practice"
1760423974,Utmb Faculty Group Practice,9365600515,206 MIMMS AVE,Nacogdoches,TX,759615028,Obstetrics & Gynecology,Organization,,"""Utmb Faculty Group Practice"" Nacogdoches TX mental health practice"
1629019823,Utmb Faculty Group Practice,2814853220,4616 BROADWAY ST STE. F,Pearland,TX,775813956,Obstetrics & Gynecology,Organization,,"""Utmb Faculty Group Practice"" Pearland TX mental health practice"
1154362382,Utmb Faculty Group Practice,7134735180,3737 RED BLUFF RD STE. 150,Pasadena,TX,775033307,Obstetrics & Gynecology,Organization,,"""Utmb Faculty Group Practice"" Pasadena TX mental health practice"
1669116570,Velox Medical Center,8328020033,13625 BEECHNUT ST STE C,Houston,TX,770836841,Family Medicine,Organization,,"""Velox Medical Center"" Houston TX mental health practice"
1013641265,Velox Psychiatric Management,8328020033,13625 BEECHNUT ST STE C,Houston,TX,770836841,"Nurse Practitioner, Psych/Mental Health",Organization,,"""Velox Psychiatric Management"" Houston TX mental health practice"
1891166518,Vibrant Comprehensive Services,2523822522,16310 TOMBALL PKWY UNIT 1503,Houston,TX,770641812,"Counselor, Mental Health",Organization,https://www.vibrantcares.org/,"""Vibrant Comprehensive Services"" Houston TX mental health practice"
1154497410,Victor A. Oderinde,2819896603,2411 FOUNTAIN VIEW DR SUITE 217,Houston,TX,770574817,"Psychiatry & Neurology, Psychiatry",Organization,,"""Victor A. Oderinde"" Houston TX mental health practice"
1457963209,Village Psychiatry,2818887962,9525 KATY FWY STE 138,Houston,TX,770241433,"Psychiatry & Neurology, Psychiatry",Organization,https://www.village-psychiatry.com/,"""Village Psychiatry"" Houston TX mental health practice"
1568205433,Vj Tutson Md And Associates,3104821846,1200 BINZ ST STE 480,Houston,TX,770046942,"Psychiatry & Neurology, Psychiatry",Organization,,"""Vj Tutson Md And Associates"" Houston TX mental health practice"
1659219947,Voyager Behavioral Health,8326647863,3120 SOUTHWEST FWY STE 617,Houston,TX,770984521,"Psychiatry & Neurology, Psychiatry",Organization,,"""Voyager Behavioral Health"" Houston TX mental health practice"
1588319859,Wellnite Medical Group,3418887637,1919 TAYLOR ST STE F,Houston,TX,770073973,"Psychiatry & Neurology, Neurology",Organization,https://www.wellnite.com/post/finding-the-right-provider-for-you,"""Wellnite Medical Group"" Houston TX mental health practice"
1205719135,Wellwyn Health,2816604444,1000 MAIN ST STE 2300,Houston,TX,770026353,"Psychiatry & Neurology, Psychiatry",Organization,https://www.wellwynhealth.com/,"""Wellwyn Health"" Houston TX mental health practice"
1811777931,Westside Behavioral Health,7135884395,24 GREENWAY PLZ STE 1800,Houston,TX,770462457,"Psychiatry & Neurology, Psychiatry",Organization,,"""Westside Behavioral Health"" Houston TX mental health practice"
1639057532,Whole Mind Of Texas,8014777189,1315 ST JOSEPH PKWY STE 1810,Houston,TX,770028238,"Psychiatry & Neurology, Psychiatry",Organization,,"""Whole Mind Of Texas"" Houston TX mental health practice"
1275136277,Winsome Health Behavioral Management,8323503929,2801 GESSNER RD,Houston,TX,770802503,"Psychiatry & Neurology, Psychiatry",Organization,,"""Winsome Health Behavioral Management"" Houston TX mental health practice"
1457163479,Within-u Integrative Psychiatry,3467680290,5900 MEMORIAL DR STE 218,Houston,TX,770078008,"Psychiatry & Neurology, Psychiatry",Organization,,"""Within-u Integrative Psychiatry"" Houston TX mental health practice"
1457063620,Your Wellness Practice,7133379010,"4295 SAN FELIPE ST., STE 205",Houston,TX,77027,"Psychiatry & Neurology, Psychiatry",Organization,,"""Your Wellness Practice"" Houston TX mental health practice"
1881366383,Zera Behavioral Health Services,2815087434,17030 NANES DR STE 209,Houston,TX,770902533,"Psychiatry & Neurology, Psychiatry",Organization,,"""Zera Behavioral Health Services"" Houston TX mental health practice"
1407641749,A B Roots Consulting,5129600178,417 LEDGEWAY E,Austin,TX,787464452,Social Worker,Organization,,"""A B Roots Consulting"" Austin TX mental health practice"
1497485106,Adjuvant Behavioral Health,8669122746,11754 JOLLYVILLE RD STE 110,Austin,TX,787593948,"Clinic/Center, Mental Health (Including Community Mental Health Center)",Organization,https://adjuvantbh.com/leadership/,"""Adjuvant Behavioral Health"" Austin TX mental health practice"
1801037403,Adult Psychiatric Care Center,5124190100,3305 NORTHLAND DR STE 401,Austin,TX,787314990,"Psychiatry & Neurology, Psychiatry",Organization,,"""Adult Psychiatric Care Center"" Austin TX mental health practice"
1710587076,Agile Psychiatry,5123376684,2802 FLINTROCK TRCE STE 375,Austin,TX,787381743,"Psychiatry & Neurology, Psychiatry",Organization,https://www.agilepsychiatry.com/,"""Agile Psychiatry"" Austin TX mental health practice"
1154624260,Agmp,5126302467,5111B MARTIN AVE,Austin,TX,787512118,"Psychiatry & Neurology, Psychiatry",Organization,,"""Agmp"" Austin TX mental health practice"
1508615147,Alluri Behavioral Services,4052044903,1508 DESSAU RIDGE LN STE 202,Austin,TX,787542190,"Psychiatry & Neurology, Psychiatry",Organization,,"""Alluri Behavioral Services"" Austin TX mental health practice"
1548762321,Amana Psychiatric Associates,5125216189,4131 SPICEWOOD SPRINGS RD STE L2,Austin,TX,787598652,"Psychiatry & Neurology, Psychiatry",Organization,,"""Amana Psychiatric Associates"" Austin TX mental health practice"
1629642814,Amy Walton,5129406634,2525 WALLINGWOOD DR STE 7D,Austin,TX,787466900,"Psychiatry & Neurology, Psychiatry",Organization,https://amywaltonmd.com/,"""Amy Walton"" Austin TX mental health practice"
1033710892,Anew Era Tms & Psychiatry Of Texas,7148281800,8140 N MOPAC EXPRESSWAY BUILDING 3 STE 150,Austin,TX,787597875,"Psychiatry & Neurology, Psychiatry",Organization,,"""Anew Era Tms & Psychiatry Of Texas"" Austin TX mental health practice"
1821724527,Apollo Neurotrauma Therapeutics,7134359663,4319 JAMES CASEY ST STE 100,Austin,TX,787451189,"Psychiatry & Neurology, Psychiatry",Organization,https://apolloneurotherapy.com/,"""Apollo Neurotrauma Therapeutics"" Austin TX mental health practice"
1962234096,Apricity,8174382917,3509 HULEN ST STE 207,Fort Worth,TX,761076865,"Clinic/Center, Adult Mental Health",Organization,,"""Apricity"" Fort Worth TX mental health practice"
1538246954,Austin Family Mental Health,5123287222,4005 BANISTER LN STE 200C,Austin,TX,787048077,"Psychiatry & Neurology, Psychiatry",Organization,,"""Austin Family Mental Health"" Austin TX mental health practice"
1063975134,Austin Mind And Behavioral Health,5129036173,11673 JOLLYVILLE RD STE 201,Austin,TX,787594211,"Psychiatry & Neurology, Psychiatry",Organization,,"""Austin Mind And Behavioral Health"" Austin TX mental health practice"
1861054223,Austin Psychcare,5129859301,4131 SPICEWOOD SPRINGS RD STE G5,Austin,TX,787598659,"Psychiatry & Neurology, Psychiatry",Organization,https://www.austinpsychcare.com/,"""Austin Psychcare"" Austin TX mental health practice"
1053591339,Austin Psychiatric Alliance,5126379090,4101 PARKSTONE HEIGHTS DR STE 360,Austin,TX,787467482,"Psychiatry & Neurology, Psychiatry",Organization,,"""Austin Psychiatric Alliance"" Austin TX mental health practice"
1124563754,Austin Psychiatric Clinic,5124079440,1600 W 38TH ST SUITE 421,Austin,TX,787316400,"Psychiatry & Neurology, Child & Adolescent Psychiatry",Organization,,"""Austin Psychiatric Clinic"" Austin TX mental health practice"
1750337259,Austin Travis County Mental Health And Mental Retardation Center,5124724357,1430 COLLIER ST,Austin,TX,787042911,"Psychiatry & Neurology, Psychiatry",Organization,,"""Austin Travis County Mental Health And Mental Retardation Center"" Austin TX mental health practice"
1063879989,Austinpsychiatric Services,5125848196,2806 FLINTROCK TRCE STE A103,Austin,TX,787381745,"Psychiatry & Neurology, Psychiatry",Organization,,"""Austinpsychiatric Services"" Austin TX mental health practice"
1356800569,Babylon Healthcare,8004756168,2500 BEE CAVES RD BLDG 1 STE 400,Austin,TX,787465888,Family Medicine,Organization,,"""Babylon Healthcare"" Austin TX mental health practice"
1841162856,Balanced Wellbeing Nationwide,8777792429,2021 GUADALUPE ST STE 260,Austin,TX,787055654,"Psychiatry & Neurology, Psychiatry",Organization,,"""Balanced Wellbeing Nationwide"" Austin TX mental health practice"
1861144032,Baobab Psychiatric Services,5126553104,2200 N A W GRIMES BLVD STE 600,Round Rock,TX,786652745,"Psychiatry & Neurology, Psychiatry",Organization,https://www.baobabpsychiatry.com/,"""Baobab Psychiatric Services"" Round Rock TX mental health practice"
1659197366,Bhiinco Better Health Integrated Initiatives,8173859359,5900 BALCONES DR # 25850,Austin,TX,787314257,"Psychiatry & Neurology, Psychiatry",Organization,https://bhiinco.com/,"""Bhiinco Better Health Integrated Initiatives"" Austin TX mental health practice"
1164203402,Bloom Wellness And Psychiatry,5129522644,821 W 11TH ST,Austin,TX,787012009,"Psychiatry & Neurology, Psychiatry",Organization,,"""Bloom Wellness And Psychiatry"" Austin TX mental health practice"
1902613169,Blue Gibbous,9032727744,212 W HIGHLAND MALL BLVD UNIT 493,Austin,TX,787523881,"Psychiatry & Neurology, Psychiatry",Organization,,"""Blue Gibbous"" Austin TX mental health practice"
1417505447,Brain And Behavior,5128618929,4131 SPICEWOOD SPRINGS RD STE H2,Austin,TX,787598659,"Psychiatry & Neurology, Psychiatry",Organization,,"""Brain And Behavior"" Austin TX mental health practice"
1831045608,Brazos Valley Medical Practice,7377074569,316 W 12TH ST FL 4,Austin,TX,787011815,Internal Medicine,Organization,https://brazosvalleymedical.com/,"""Brazos Valley Medical Practice"" Austin TX mental health practice"
1760737092,Brent Turnipseed,5124547741,1600 W 38TH ST SUITE 404,Austin,TX,787316400,"Psychiatry & Neurology, Psychiatry",Organization,,"""Brent Turnipseed"" Austin TX mental health practice"
1780918938,Charles Sweet M.d. M.p.h.,5123021954,3724 JEFFERSON ST # 207,Austin,TX,787316225,"Psychiatry & Neurology, Child & Adolescent Psychiatry",Organization,,"""Charles Sweet M.d. M.p.h."" Austin TX mental health practice"
1740767607,Clear Water Psychiatry & Wellness,5122033588,1600 W 38TH ST STE 318,Austin,TX,78731,"Psychiatry & Neurology, Psychiatry",Organization,https://clearwateraustin.com/,"""Clear Water Psychiatry & Wellness"" Austin TX mental health practice"
1023321122,Community Care Consortium,5123740401,10204 BIRDLIP CIR,Austin,TX,787333415,"Internal Medicine, Cardiovascular Disease",Organization,,"""Community Care Consortium"" Austin TX mental health practice"
1821538364,Comprehensive Psychiatry,5128294210,13341 US 290 BLDG 1-103,Austin,TX,78737,"Psychiatry & Neurology, Psychiatry",Organization,,"""Comprehensive Psychiatry"" Austin TX mental health practice"
1962190744,Couch & Cardigan,5125753599,4131 SPICEWOOD SPRINGS RD STE L1,Austin,TX,787598652,"Psychiatry & Neurology, Psychiatry",Organization,,"""Couch & Cardigan"" Austin TX mental health practice"
1518611722,Cpf Omega Recovery,5123871126,1710 EVERGREEN AVE STE C,Austin,TX,787042955,"Clinic/Center, Adult Mental Health",Organization,https://omegarecovery.org/,"""Cpf Omega Recovery"" Austin TX mental health practice"
1578254975,Craig Franke Md & Associates,7372713008,901 SAD WILLOW PASS,Driftwood,TX,786194100,"Psychiatry & Neurology, Psychiatry",Organization,,"""Craig Franke Md & Associates"" Driftwood TX mental health practice"
1871994855,Daniel Hochman,5124626729,1106 W DITTMAR RD,Austin,TX,787456328,"Psychiatry & Neurology, Psychiatry",Organization,,"""Daniel Hochman"" Austin TX mental health practice"
1427366152,Daniel Lennard Creson,9403876250,914 N LOCUST ST.,Denton,TX,762012954,"Psychiatry & Neurology, Psychiatry",Organization,,"""Daniel Lennard Creson"" Denton TX mental health practice"
1629853825,Deep Centered Psychiatry,9725288173,508 DEEP EDDY AVE,Austin,TX,787034555,"Psychiatry & Neurology, Psychiatry",Organization,https://deepeddypsychotherapy.com/project/mai-nguyen-fnp/,"""Deep Centered Psychiatry"" Austin TX mental health practice"
1609496124,Doko Medical,6479927284,1005 CONGRESS AVE,Austin,TX,787012463,Family Medicine,Organization,,"""Doko Medical"" Austin TX mental health practice"
1467082685,Dr. Cheryl L. Hodges,7373666100,7000 N MOPAC EXPY STE 200,Austin,TX,787313013,"Psychiatry & Neurology, Psychiatry",Organization,https://www.drcherylhodgespsychiatry.com/services/ongoing-psychiatric-care-&-management,"""Dr. Cheryl L. Hodges"" Austin TX mental health practice"
1265995401,Eagan Medical Group,8337665613,8140 N MOPAC EXPY STE 150,Austin,TX,787598837,"Psychiatry & Neurology, Psychiatry",Organization,https://eaganmedicalgroup.com/services.html,"""Eagan Medical Group"" Austin TX mental health practice"
1326350513,Eating Recovery Center Of Texas,8778258584,511 OAKWOOD BLVD STE 100,Round Rock,TX,786814068,"Clinic/Center, Adult Mental Health",Organization,,"""Eating Recovery Center Of Texas"" Round Rock TX mental health practice"
1003539990,Elizabeth Alfson,5122737276,3307 NORTHLAND DR STE 325,Austin,TX,787314946,"Psychiatry & Neurology, Psychiatry",Organization,https://www.lizalfsonmd.com/,"""Elizabeth Alfson"" Austin TX mental health practice"
1003643768,Elliott And Grace,5123182199,5900 BALCONES DR STE 100,Austin,TX,787314298,"Nurse Practitioner, Psych/Mental Health",Organization,,"""Elliott And Grace"" Austin TX mental health practice"
1457038721,Endeavors Health Services Board,2108663660,6333 DE ZAVALA RD # A421,San Antonio,TX,782492115,Specialist,Organization,,"""Endeavors Health Services Board"" San Antonio TX mental health practice"
1285448746,Estela Psychiatry,2132938763,13492 N HIGHWAY 183 STE 120-200,Austin,TX,787502252,"Psychiatry & Neurology, Psychiatry",Organization,https://www.estelamentalhealth.com/,"""Estela Psychiatry"" Austin TX mental health practice"
1518729433,Finding Your Peace Healing Springs,5123372520,5900 BALCONES DR # 17779,Austin,TX,787314257,"Psychiatry & Neurology, Psychiatry",Organization,https://www.peacefulmindwellnesshealth.org/book-online,"""Finding Your Peace Healing Springs"" Austin TX mental health practice"
1770878043,Frank S Floca,5127954344,7005 MIRA LOMA LN STE 102,Austin,TX,787231411,"Psychiatry & Neurology, Psychiatry",Organization,,"""Frank S Floca"" Austin TX mental health practice"
